path,extension,is_folder,size,last_modified,created_time,is_container,contents,within_container,parent_object,Office_last_mod_time,Office_last_mod_by,XLS_num_sheets,PDF_num_pages,PDF_layout,MP3_track title,MP3_artist,MP3_duration,AUD_bitrate,IMG_size,IMG_dpi,IMG_device
S:/EUD\LibrivoxM4bCollectionAudiobooksMain\Tik-Tok_V2_1310_thumb.jpg,.jpg,False,33,Mon Oct  7 20:00:48 2024,None,,,,,,,,,,,,,,"(150, 150)","(150, 150)",No data
S:/EUD\LibrivoxM4bCollectionAudiobooksMain\titus_1403_thumb.jpg,.jpg,False,14,Mon Oct  7 20:02:49 2024,None,,,,,,,,,,,,,,"(150, 150)","(72, 72)",No data
S:/EUD\LibrivoxM4bCollectionAudiobooksMain\tom_sawyer_dr_1402_thumb.jpg,.jpg,False,20,Mon Oct  7 20:02:50 2024,None,,,,,,,,,,,,,,"(150, 150)","(72, 72)",No data
S:/EUD\LibrivoxM4bCollectionAudiobooksMain\to_sleep_1402_thumb.jpg,.jpg,False,24,Mon Oct  7 20:02:50 2024,None,,,,,,,,,,,,,,"(150, 150)","(300, 300)",No data
S:/EUD\LibrivoxM4bCollectionAudiobooksMain\twilight_voices_1402_thumb.jpg,.jpg,False,16,Mon Oct  7 20:02:50 2024,None,,,,,,,,,,,,,,"(150, 150)","(72, 72)",No data
S:/EUD\LibrivoxM4bCollectionAudiobooksMain\two_heroines_plumpington_1403_thumb.jpg,.jpg,False,14,Mon Oct  7 20:02:50 2024,None,,,,,,,,,,,,,,"(150, 150)","(72, 72)",No data
S:/EUD\LibrivoxM4bCollectionAudiobooksMain\ueberdieiphigenieauftauris_1401_thumb.jpg,.jpg,False,15,Mon Oct  7 20:02:51 2024,None,,,,,,,,,,,,,,"(150, 150)","(96, 96)",No data
S:/EUD\LibrivoxM4bCollectionAudiobooksMain\under_lilacs_1311_thumb.jpg,.jpg,False,16,Mon Oct  7 20:02:51 2024,None,,,,,,,,,,,,,,"(150, 150)","(72, 72)",No data
S:/EUD\LibrivoxM4bCollectionAudiobooksMain\under_shadow_etna_1403_thumb.jpg,.jpg,False,17,Mon Oct  7 20:02:51 2024,None,,,,,,,,,,,,,,"(150, 150)","(72, 72)",No data
S:/EUD\LibrivoxM4bCollectionAudiobooksMain\unwise_child_1401_thumb.jpg,.jpg,False,7,Mon Oct  7 20:02:51 2024,None,,,,,,,,,,,,,,"(150, 150)","(72, 72)",No data
S:/EUD\LibrivoxM4bCollectionAudiobooksMain\valentine_1402_thumb.jpg,.jpg,False,13,Mon Oct  7 20:02:51 2024,None,,,,,,,,,,,,,,"(150, 150)","(89, 89)",No data
S:/EUD\LibrivoxM4bCollectionAudiobooksMain\vanishing_man_1401_thumb.jpg,.jpg,False,20,Mon Oct  7 20:02:52 2024,None,,,,,,,,,,,,,,"(150, 150)","(96, 96)",No data
S:/EUD\LibrivoxM4bCollectionAudiobooksMain\wanted_husband_1401_thumb.jpg,.jpg,False,19,Mon Oct  7 20:02:52 2024,None,,,,,,,,,,,,,,"(150, 150)","(400, 400)",No data
S:/EUD\LibrivoxM4bCollectionAudiobooksMain\watchers_1403_thumb.jpg,.jpg,False,20,Mon Oct  7 20:02:52 2024,None,,,,,,,,,,,,,,"(150, 150)","(72, 72)",No data
S:/EUD\LibrivoxM4bCollectionAudiobooksMain\wessex_poems_1312_thumb.jpg,.jpg,False,15,Mon Oct  7 20:02:52 2024,None,,,,,,,,,,,,,,"(150, 150)","(96, 96)",No data
S:/EUD\LibrivoxM4bCollectionAudiobooksMain\wheel_time_1311_thumb.jpg,.jpg,False,20,Mon Oct  7 20:02:52 2024,None,,,,,,,,,,,,,,"(150, 150)","(71, 71)",No data
S:/EUD\LibrivoxM4bCollectionAudiobooksMain\Wiki_Rights.html,.html,False,11,Mon Oct  7 20:00:49 2024,,,,,,,,,,,,,,,,,
S:/EUD\LibrivoxM4bCollectionAudiobooksMain\winds_doctrine_1311_thumb.jpg,.jpg,False,16,Mon Oct  7 20:02:53 2024,None,,,,,,,,,,,,,,"(150, 150)","(72, 72)",No data
S:/EUD\LibrivoxM4bCollectionAudiobooksMain\wind_reeds_1401_thumb.jpg,.jpg,False,21,Mon Oct  7 20:02:53 2024,None,,,,,,,,,,,,,,"(150, 150)","(72, 72)",No data
S:/EUD\LibrivoxM4bCollectionAudiobooksMain\winter_evening_1401_thumb.jpg,.jpg,False,22,Mon Oct  7 20:02:53 2024,None,,,,,,,,,,,,,,"(150, 150)","(72, 72)",No data
S:/EUD\LibrivoxM4bCollectionAudiobooksMain\women_make_novels_1311_thumb.jpg,.jpg,False,15,Mon Oct  7 20:02:53 2024,None,,,,,,,,,,,,,,"(150, 150)","(72, 72)",No data
S:/EUD\LibrivoxM4bCollectionAudiobooksMain\works_ingersoll4_1402_thumb.jpg,.jpg,False,17,Mon Oct  7 20:02:54 2024,None,,,,,,,,,,,,,,"(150, 150)","(100, 100)",No data
S:/EUD\LibrivoxM4bCollectionAudiobooksMain\world_couldnt_be_1310_thumb.jpg,.jpg,False,25,Mon Oct  7 20:02:54 2024,None,,,,,,,,,,,,,,"(150, 150)","(600, 600)",No data
S:/EUD\LibrivoxM4bCollectionAudiobooksMain\wybrane_opowiadania1_1403_thumb.jpg,.jpg,False,21,Mon Oct  7 20:02:55 2024,None,,,,,,,,,,,,,,"(150, 150)","(72, 72)",No data
S:/EUD\LibrivoxM4bCollectionAudiobooksMain\yoga_sutras_1403_thumb.jpg,.jpg,False,22,Mon Oct  7 20:02:54 2024,None,,,,,,,,,,,,,,"(150, 150)","(72, 72)",No data
S:/EUD\LibrivoxM4bCollectionAudiobooksMain\young_carthaginian_1402_thumb.jpg,.jpg,False,15,Mon Oct  7 20:02:54 2024,None,,,,,,,,,,,,,,"(150, 150)","(72, 72)",No data
S:/EUD\LibrivoxM4bCollectionAudiobooksMain\young_folks_treasury_1311_thumb.jpg,.jpg,False,42,Mon Oct  7 20:02:55 2024,None,,,,,,,,,,,,,,"(150, 150)","(72, 72)",No data
S:/EUD\LibrivoxM4bCollectionAudiobooksMain\your_mind_1402_thumb.jpg,.jpg,False,17,Mon Oct  7 20:02:55 2024,None,,,,,,,,,,,,,,"(150, 150)","(72, 72)",No data
S:/EUD\LibrivoxM4bCollectionAudiobooksMain\__ia_thumb.jpg,.jpg,False,17,Mon Oct  7 20:00:49 2024,None,,,,,,,,,,,,,,"(180, 180)","(72, 72)",No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\BobBailey.jpg,.jpg,False,7,Mon Oct  7 20:02:56 2024,None,,,,,,,,,,,,,,"(200, 150)","(0, 0)",No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\BobBailey_thumb.jpg,.jpg,False,4,Mon Oct  7 20:02:56 2024,None,,,,,,,,,,,,,,"(192, 144)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey_archive.torrent,.torrent,False,353,Mon Oct  7 20:02:56 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey_files.xml,.xml,False,493,Mon Oct  7 20:02:57 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey_meta.sqlite,.sqlite,False,479,Mon Oct  7 20:02:57 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey_meta.xml,.xml,False,16,Mon Oct  7 20:02:57 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey_reviews.xml,.xml,False,3,Mon Oct  7 20:02:58 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey_rules.conf,.conf,False,0,Mon Oct  7 20:02:58 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-03 231 The Macormack Matter - Ep 1.afpk,.afpk,False,146,Mon Oct  7 20:02:58 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-03 231 The Macormack Matter - Ep 1.mp3,.mp3,False,13712,Mon Oct  7 20:03:24 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-03 231 The Macormack Matter - Ep 1.png,.png,False,35,Mon Oct  7 20:02:58 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-03 231 The Macormack Matter - Ep 1_spectrogram.png,.png,False,167,Mon Oct  7 20:02:58 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-04 232 The Macormack Matter - Ep 2.afpk,.afpk,False,146,Mon Oct  7 20:02:59 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-04 232 The Macormack Matter - Ep 2.mp3,.mp3,False,13674,Mon Oct  7 20:03:43 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-04 232 The Macormack Matter - Ep 2.png,.png,False,36,Mon Oct  7 20:03:00 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-04 232 The Macormack Matter - Ep 2_spectrogram.png,.png,False,176,Mon Oct  7 20:03:02 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-05 233 The Macormack Matter - Ep 3.afpk,.afpk,False,141,Mon Oct  7 20:03:03 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-05 233 The Macormack Matter - Ep 3.mp3,.mp3,False,13688,Mon Oct  7 20:03:51 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-05 233 The Macormack Matter - Ep 3.png,.png,False,35,Mon Oct  7 20:03:27 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-05 233 The Macormack Matter - Ep 3_spectrogram.png,.png,False,184,Mon Oct  7 20:03:30 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-06 234 The Macormack Matter - Ep 4.afpk,.afpk,False,143,Mon Oct  7 20:03:34 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-06 234 The Macormack Matter - Ep 4.mp3,.mp3,False,13629,Mon Oct  7 20:04:03 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-06 234 The Macormack Matter - Ep 4.png,.png,False,35,Mon Oct  7 20:03:44 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-06 234 The Macormack Matter - Ep 4_spectrogram.png,.png,False,170,Mon Oct  7 20:03:46 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-07 235 The Macormack Matter - Ep 5.afpk,.afpk,False,144,Mon Oct  7 20:03:47 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-07 235 The Macormack Matter - Ep 5.mp3,.mp3,False,13671,Mon Oct  7 20:04:01 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-07 235 The Macormack Matter - Ep 5.png,.png,False,34,Mon Oct  7 20:03:52 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-07 235 The Macormack Matter - Ep 5_spectrogram.png,.png,False,184,Mon Oct  7 20:03:53 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-10 236 The Molly K Matter - Ep 1.afpk,.afpk,False,154,Mon Oct  7 20:03:54 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-10 236 The Molly K Matter - Ep 1.mp3,.mp3,False,13659,Mon Oct  7 20:04:13 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-10 236 The Molly K Matter - Ep 1.png,.png,False,36,Mon Oct  7 20:04:02 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-10 236 The Molly K Matter - Ep 1_spectrogram.png,.png,False,188,Mon Oct  7 20:04:02 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-11 237 The Molly K Matter - Ep 2.afpk,.afpk,False,136,Mon Oct  7 20:04:03 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-11 237 The Molly K Matter - Ep 2.mp3,.mp3,False,13701,Mon Oct  7 20:04:17 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-11 237 The Molly K Matter - Ep 2.png,.png,False,35,Mon Oct  7 20:04:04 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-11 237 The Molly K Matter - Ep 2_spectrogram.png,.png,False,194,Mon Oct  7 20:04:06 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-12 238 The Molly K Matter - Ep 3.afpk,.afpk,False,141,Mon Oct  7 20:04:07 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-12 238 The Molly K Matter - Ep 3.mp3,.mp3,False,13676,Mon Oct  7 20:04:26 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-12 238 The Molly K Matter - Ep 3.png,.png,False,35,Mon Oct  7 20:04:09 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-12 238 The Molly K Matter - Ep 3_spectrogram.png,.png,False,192,Mon Oct  7 20:04:10 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-13 239 The Molly K Matter - Ep 4.afpk,.afpk,False,143,Mon Oct  7 20:04:11 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-13 239 The Molly K Matter - Ep 4.mp3,.mp3,False,13658,Mon Oct  7 20:04:35 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-13 239 The Molly K Matter - Ep 4.png,.png,False,34,Mon Oct  7 20:04:14 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-13 239 The Molly K Matter - Ep 4_spectrogram.png,.png,False,199,Mon Oct  7 20:04:16 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-14 240 The Molly K Matter - Ep 5.afpk,.afpk,False,143,Mon Oct  7 20:04:17 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-14 240 The Molly K Matter - Ep 5.mp3,.mp3,False,13640,Mon Oct  7 20:04:37 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-14 240 The Molly K Matter - Ep 5.png,.png,False,35,Mon Oct  7 20:04:19 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-14 240 The Molly K Matter - Ep 5_spectrogram.png,.png,False,194,Mon Oct  7 20:04:20 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-17 241 The Chesapeake Fraud Matter - Ep 1.afpk,.afpk,False,145,Mon Oct  7 20:04:22 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-17 241 The Chesapeake Fraud Matter - Ep 1.mp3,.mp3,False,13796,Mon Oct  7 20:04:45 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-17 241 The Chesapeake Fraud Matter - Ep 1.png,.png,False,36,Mon Oct  7 20:04:26 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-17 241 The Chesapeake Fraud Matter - Ep 1_spectrogram.png,.png,False,196,Mon Oct  7 20:04:28 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-18 242 The Chesapeake Fraud Matter - Ep 2.afpk,.afpk,False,139,Mon Oct  7 20:04:29 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-18 242 The Chesapeake Fraud Matter - Ep 2.mp3,.mp3,False,13642,Mon Oct  7 20:04:48 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-18 242 The Chesapeake Fraud Matter - Ep 2.png,.png,False,34,Mon Oct  7 20:04:36 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-18 242 The Chesapeake Fraud Matter - Ep 2_spectrogram.png,.png,False,195,Mon Oct  7 20:04:37 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-19 243 The Chesapeake Fraud Matter - Ep 3.afpk,.afpk,False,148,Mon Oct  7 20:04:38 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-19 243 The Chesapeake Fraud Matter - Ep 3.mp3,.mp3,False,13735,Mon Oct  7 20:05:02 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-19 243 The Chesapeake Fraud Matter - Ep 3.png,.png,False,36,Mon Oct  7 20:04:39 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-19 243 The Chesapeake Fraud Matter - Ep 3_spectrogram.png,.png,False,199,Mon Oct  7 20:04:41 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-20 244 The Chesapeake Fraud Matter - Ep 4.afpk,.afpk,False,152,Mon Oct  7 20:04:42 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-20 244 The Chesapeake Fraud Matter - Ep 4.mp3,.mp3,False,13669,Mon Oct  7 20:05:01 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-20 244 The Chesapeake Fraud Matter - Ep 4.png,.png,False,35,Mon Oct  7 20:04:45 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-20 244 The Chesapeake Fraud Matter - Ep 4_spectrogram.png,.png,False,201,Mon Oct  7 20:04:46 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-21 245 The Chesapeake Fraud Matter - Ep 5.afpk,.afpk,False,145,Mon Oct  7 20:04:47 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-21 245 The Chesapeake Fraud Matter - Ep 5.mp3,.mp3,False,13657,Mon Oct  7 20:05:01 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-21 245 The Chesapeake Fraud Matter - Ep 5.png,.png,False,36,Mon Oct  7 20:04:49 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-21 245 The Chesapeake Fraud Matter - Ep 5_spectrogram.png,.png,False,199,Mon Oct  7 20:04:50 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-24 246 The Alvin Summers Matter - Ep 1.afpk,.afpk,False,147,Mon Oct  7 20:04:51 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-24 246 The Alvin Summers Matter - Ep 1.mp3,.mp3,False,13662,Mon Oct  7 20:05:07 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-24 246 The Alvin Summers Matter - Ep 1.png,.png,False,34,Mon Oct  7 20:05:02 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-24 246 The Alvin Summers Matter - Ep 1_spectrogram.png,.png,False,201,Mon Oct  7 20:05:02 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-25 247 The Alvin Summers Matter - Ep 2.afpk,.afpk,False,141,Mon Oct  7 20:05:02 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-25 247 The Alvin Summers Matter - Ep 2.mp3,.mp3,False,13611,Mon Oct  7 20:05:15 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-25 247 The Alvin Summers Matter - Ep 2.png,.png,False,32,Mon Oct  7 20:05:03 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-25 247 The Alvin Summers Matter - Ep 2_spectrogram.png,.png,False,193,Mon Oct  7 20:05:03 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-26 248 The Alvin Summers Matter - Ep 3.afpk,.afpk,False,150,Mon Oct  7 20:05:04 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-26 248 The Alvin Summers Matter - Ep 3.mp3,.mp3,False,13681,Mon Oct  7 20:05:20 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-26 248 The Alvin Summers Matter - Ep 3.png,.png,False,34,Mon Oct  7 20:05:05 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-26 248 The Alvin Summers Matter - Ep 3_spectrogram.png,.png,False,191,Mon Oct  7 20:05:06 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-27 249 The Alvin Summers Matter - Ep 4.afpk,.afpk,False,139,Mon Oct  7 20:05:07 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-27 249 The Alvin Summers Matter - Ep 4.mp3,.mp3,False,13683,Mon Oct  7 20:05:29 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-27 249 The Alvin Summers Matter - Ep 4.png,.png,False,32,Mon Oct  7 20:05:08 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-27 249 The Alvin Summers Matter - Ep 4_spectrogram.png,.png,False,193,Mon Oct  7 20:05:09 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1955-10-28 250 The Alvin Summers Matter - Ep 5.afpk,.afpk,False,144,Mon Oct  7 20:05:10 2024,,,,,,,,,,,,,,,,,
